source_scope,locale_key,token_key_a,exact_raw_token_a,raw_token_utf8_base64_a,raw_token_sha256_a,token_key_b,exact_raw_token_b,raw_token_utf8_base64_b,raw_token_sha256_b,n_a,n_b,n_ab,jaccard,p_b_given_a,p_a_given_b
changdu-app,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""16\""]"",[""string"",""德语""]]",532c3bc7c08d8e99b676b3a4a43f67f8b25d4bea96026b2735bdabcfdad79425,Werwolf,V2Vyd29sZg==,2ee9c9165058d52e94d9a31004d36a3df488cb0bbf8451ed58bed9c6c354a873,bf222e9199ef8bf94538a2f1f840f8b40aee14c68cb82d50ba7fc9032867b829,女频,5aWz6aKR,d9867749ec31f19fe7bfa4a782791bb108a8c9bc80653d481d3f1110f260cebb,26,167,26,0.155688622754,1,0.155688622754
changdu-app,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""16\""]"",[""string"",""德语""]]",9e8be4e3bdb31e4b32d4ba523413066ead19263059ef4a537c739124c2c2436b,Milliardäre,TWlsbGlhcmTDpHJl,8c57c36ada1a7407fb4ddf4eb60f442590b1c246a08d70ad4fb837fa7af4c345,bf222e9199ef8bf94538a2f1f840f8b40aee14c68cb82d50ba7fc9032867b829,女频,5aWz6aKR,d9867749ec31f19fe7bfa4a782791bb108a8c9bc80653d481d3f1110f260cebb,12,167,12,0.071856287425,1,0.071856287425
changdu-app,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""16\""]"",[""string"",""德语""]]",be5d1e08f2a00eede82b4d9c725fe34b273948e821c944229774a4c156d03410,Mafia,TWFmaWE=,35e95dfecfe2f6b88dd601cc1a2dcc2bea763f6d757419fe9a390a80ab025997,bf222e9199ef8bf94538a2f1f840f8b40aee14c68cb82d50ba7fc9032867b829,女频,5aWz6aKR,d9867749ec31f19fe7bfa4a782791bb108a8c9bc80653d481d3f1110f260cebb,6,167,6,0.035928143713,1,0.035928143713
changdu-app,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""16\""]"",[""string"",""德语""]]",bf222e9199ef8bf94538a2f1f840f8b40aee14c68cb82d50ba7fc9032867b829,女频,5aWz6aKR,d9867749ec31f19fe7bfa4a782791bb108a8c9bc80653d481d3f1110f260cebb,e93d6b2a00c66a9f4f193e1c98fec133caf2815ed8e6120911b3d2c5860b8507,Modern,TW9kZXJu,eef6c7f6ddd4067eb8afcea1a2104116ed5c09287b11433ed96a2b3c47cbb55c,167,76,73,0.429411764706,0.437125748503,0.960526315789
changdu-app,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""16\""]"",[""string"",""德语""]]",bf222e9199ef8bf94538a2f1f840f8b40aee14c68cb82d50ba7fc9032867b829,女频,5aWz6aKR,d9867749ec31f19fe7bfa4a782791bb108a8c9bc80653d481d3f1110f260cebb,ee776106a3693c3767d7915911b35059c3d581cdca4d9f6d5e7d96a1f19f727c,Romantik,Um9tYW50aWs=,711e368691a24fdb3b43abdd4eb19c4a1ca16f0c1fb32bb4a146ed659a6a21c5,167,46,46,0.275449101796,0.275449101796,1
changdu-app,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""16\""]"",[""string"",""德语""]]",bf222e9199ef8bf94538a2f1f840f8b40aee14c68cb82d50ba7fc9032867b829,女频,5aWz6aKR,d9867749ec31f19fe7bfa4a782791bb108a8c9bc80653d481d3f1110f260cebb,f56bbcba38ccdddb1f2264cd6e5e9ce3eaf84e6fcf69d0dcd401df8c61000b68,Fantasie,RmFudGFzaWU=,9b697472037e1d2e7fd49f814c6630ba873b083f9f8086e3b6d55b450888cb0f,167,1,1,0.005988023952,0.005988023952,1
changdu-app,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""19\""]"",[""null""]]",01013e939dfe419d3ebb1a17683e71a1bd8182e5c5267fb8e88b5d0f63b40273,玄幻,546E5bm7,37187930736daea8e12ace127b5cf24a21e2e565dd2805242ef5b3f6b23d07c8,d62697484a7e89c37526850144728091579774ea7bcd6da38c5c1ef712e0006c,男频,55S36aKR,e74d73d99251bb2b99c02896258d9fbcd9817488f6538674fda26534b0b450ac,4,498,4,0.008032128514,1,0.008032128514
changdu-app,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""19\""]"",[""null""]]",02be6ec4e0b6bc53365972130c2cb299a4d5b8aeef36694d9ddf3169fd032378,悬疑,5oKs55aR,caeec43f50a5e879ccb72bc6cd89841c75bae5d6b92710b3fbac1bf8d3ab1726,d62697484a7e89c37526850144728091579774ea7bcd6da38c5c1ef712e0006c,男频,55S36aKR,e74d73d99251bb2b99c02896258d9fbcd9817488f6538674fda26534b0b450ac,1,498,1,0.002008032129,1,0.002008032129
changdu-app,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""19\""]"",[""null""]]",0b060dad832e4ee3d27a0d2d4572e86f19fb4d26cf81b0d3526d7c3c49b260d8,总裁豪门,5oC76KOB6LGq6Zeo,569cdb3ff7efe644572b65f8d129b1e44c6eb7d9732db8bdb6b123c83bb94a05,f37d82f13d8a8dabb8a9bb40e1f76bb9ae078cd6e29d7793fb9a8561671a6ca9,女频,5aWz6aKR,d9867749ec31f19fe7bfa4a782791bb108a8c9bc80653d481d3f1110f260cebb,5,657,5,0.007610350076,1,0.007610350076
changdu-app,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""19\""]"",[""null""]]",0c35c3b534c4c42a4135575a335e52f41dcede52a80b90f1a712287f01d5fc14,游戏竞技,5ri45oiP56ue5oqA,bc2c8a932f1b13ee2b78567d521a47efc775980dd4f71ca3377c4f1e4abe541c,d62697484a7e89c37526850144728091579774ea7bcd6da38c5c1ef712e0006c,男频,55S36aKR,e74d73d99251bb2b99c02896258d9fbcd9817488f6538674fda26534b0b450ac,14,498,12,0.024,0.857142857143,0.024096385542
changdu-app,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""19\""]"",[""null""]]",0c35c3b534c4c42a4135575a335e52f41dcede52a80b90f1a712287f01d5fc14,游戏竞技,5ri45oiP56ue5oqA,bc2c8a932f1b13ee2b78567d521a47efc775980dd4f71ca3377c4f1e4abe541c,f37d82f13d8a8dabb8a9bb40e1f76bb9ae078cd6e29d7793fb9a8561671a6ca9,女频,5aWz6aKR,d9867749ec31f19fe7bfa4a782791bb108a8c9bc80653d481d3f1110f260cebb,14,657,2,0.002989536622,0.142857142857,0.00304414003
changdu-app,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""19\""]"",[""null""]]",2179549e7b54e0ddc41f4bd9e78b888892df1b833bebc97c4f1f5996e2dfe3fe,魔幻情缘,6a2U5bm75oOF57yY,ac0761636f5855fabfdd6454de1b939b2ea126b5b6ee263c9aa401fa623820c5,f37d82f13d8a8dabb8a9bb40e1f76bb9ae078cd6e29d7793fb9a8561671a6ca9,女频,5aWz6aKR,d9867749ec31f19fe7bfa4a782791bb108a8c9bc80653d481d3f1110f260cebb,5,657,5,0.007610350076,1,0.007610350076
changdu-app,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""19\""]"",[""null""]]",21d8eac94eacc52afefa7163dde8aa18610aa9cd38f0365326c50ff24709d95a,悬疑探险,5oKs55aR5o6i6Zmp,b366ee1ce38aa454e2b232728633c797c5c98c9900ec0eb67235be909487ae20,d62697484a7e89c37526850144728091579774ea7bcd6da38c5c1ef712e0006c,男频,55S36aKR,e74d73d99251bb2b99c02896258d9fbcd9817488f6538674fda26534b0b450ac,8,498,8,0.016064257028,1,0.016064257028
changdu-app,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""19\""]"",[""null""]]",2e6ddc33165c4da90b4a17e9d0edb8c0708ee22772a0d5e234a9e90f7ba0c118,婚恋言情,5ama5oGL6KiA5oOF,a6491cc134ae15451358b7f802916de0cea42e89b0f8c965a30ee4c15ce818f2,f37d82f13d8a8dabb8a9bb40e1f76bb9ae078cd6e29d7793fb9a8561671a6ca9,女频,5aWz6aKR,d9867749ec31f19fe7bfa4a782791bb108a8c9bc80653d481d3f1110f260cebb,5,657,5,0.007610350076,1,0.007610350076
changdu-app,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""19\""]"",[""null""]]",2f5be447f5b8c8f3ca4cabce7a55c1b6d4d98eb7e55b36b822c84fe3ecb4c100,妙趣奇文,5aaZ6Laj5aWH5paH,e3b903bae2bf3c8472673f3698124d28d986d55083aa5c372339dfa21d653e81,d62697484a7e89c37526850144728091579774ea7bcd6da38c5c1ef712e0006c,男频,55S36aKR,e74d73d99251bb2b99c02896258d9fbcd9817488f6538674fda26534b0b450ac,1,498,1,0.002008032129,1,0.002008032129
changdu-app,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""19\""]"",[""null""]]",3341ec4ff4f2986d45b0437cf6f0228a7af9a5fc6237b0f5c25234be08d90b11,现代都市,546w5Luj6YO95biC,00d99df3247bf1f00907f789f638189b5cbafd762496abd1843fe8870e3e2e63,d62697484a7e89c37526850144728091579774ea7bcd6da38c5c1ef712e0006c,男频,55S36aKR,e74d73d99251bb2b99c02896258d9fbcd9817488f6538674fda26534b0b450ac,5,498,5,0.010040160643,1,0.010040160643
changdu-app,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""19\""]"",[""null""]]",3b3339b8e5330a7e0b31db93b38a0a80d6cc87e6c148963fe89f7472615f6845,灵异悬疑,54G15byC5oKs55aR,176eb69663be2b98cfccd98a420c26067b80654d2477aab89c3068fa1e5e9b0d,d62697484a7e89c37526850144728091579774ea7bcd6da38c5c1ef712e0006c,男频,55S36aKR,e74d73d99251bb2b99c02896258d9fbcd9817488f6538674fda26534b0b450ac,6,498,5,0.01002004008,0.833333333333,0.010040160643
changdu-app,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""19\""]"",[""null""]]",3b3339b8e5330a7e0b31db93b38a0a80d6cc87e6c148963fe89f7472615f6845,灵异悬疑,54G15byC5oKs55aR,176eb69663be2b98cfccd98a420c26067b80654d2477aab89c3068fa1e5e9b0d,f37d82f13d8a8dabb8a9bb40e1f76bb9ae078cd6e29d7793fb9a8561671a6ca9,女频,5aWz6aKR,d9867749ec31f19fe7bfa4a782791bb108a8c9bc80653d481d3f1110f260cebb,6,657,1,0.001510574018,0.166666666667,0.001522070015
changdu-app,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""19\""]"",[""null""]]",4a83e8013f8d259212b301e311303823fcdf1e30df6e87f2f29135faa4ef360e,仙侠武侠,5LuZ5L6g5q2m5L6g,0c93d304609b8b4c82d23557c0306eef355ac0f5719175a9a2badac0bbd4383f,d62697484a7e89c37526850144728091579774ea7bcd6da38c5c1ef712e0006c,男频,55S36aKR,e74d73d99251bb2b99c02896258d9fbcd9817488f6538674fda26534b0b450ac,29,498,29,0.058232931727,1,0.058232931727
changdu-app,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""19\""]"",[""null""]]",4d76a4a8fd31ebbfefb89ce557f60181dea6250b714e89d6a4e5b1eb28e95f50,穿越重生,56m/6LaK6YeN55Sf,ec1e73ac220b1bb912e5405a295a5fd2607c6ae4f03a129ff2d074124eea5952,f37d82f13d8a8dabb8a9bb40e1f76bb9ae078cd6e29d7793fb9a8561671a6ca9,女频,5aWz6aKR,d9867749ec31f19fe7bfa4a782791bb108a8c9bc80653d481d3f1110f260cebb,287,657,287,0.436834094368,1,0.436834094368
changdu-app,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""19\""]"",[""null""]]",4f2605567f6fdec49402a58340fd8d5ceda7c8f847f37bd9cd994c4fe994428b,玄幻奇幻,546E5bm75aWH5bm7,d35d3e5e0e35f19be6cde94b4bdcefc584bcc81e9fd45d363822e4acc4aa95cd,d62697484a7e89c37526850144728091579774ea7bcd6da38c5c1ef712e0006c,男频,55S36aKR,e74d73d99251bb2b99c02896258d9fbcd9817488f6538674fda26534b0b450ac,315,498,315,0.632530120482,1,0.632530120482
changdu-app,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""19\""]"",[""null""]]",525eaf2195383da8697fa2545c01c2b4a0d3c12f07cdb1f76d57754dc569eb5b,武侠仙侠,5q2m5L6g5LuZ5L6g,0ccca9be5765c4b0e7d9881c97c378ab414f5c39dd7904f61ebc470524c643ad,d62697484a7e89c37526850144728091579774ea7bcd6da38c5c1ef712e0006c,男频,55S36aKR,e74d73d99251bb2b99c02896258d9fbcd9817488f6538674fda26534b0b450ac,1,498,1,0.002008032129,1,0.002008032129
changdu-app,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""19\""]"",[""null""]]",5314c175ad25c7c0d666799497daca706e4bbf49668450dc09d8476dcff14853,动漫同人,5Yqo5ryr5ZCM5Lq6,6a6cc99e34feac48b368419dfb5a4c44d85121ee6a906a4c96c92704e0009b38,f37d82f13d8a8dabb8a9bb40e1f76bb9ae078cd6e29d7793fb9a8561671a6ca9,女频,5aWz6aKR,d9867749ec31f19fe7bfa4a782791bb108a8c9bc80653d481d3f1110f260cebb,3,657,3,0.004566210046,1,0.004566210046
changdu-app,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""19\""]"",[""null""]]",552533e7a1a008f21e050eeaf9e1d41df0c36ef4caa988ea69a1c25a1ab3c485,都市,6YO95biC,d7eef7209e798c5878be3dd34695368fe31f9cc0f644ad9bda4525150a0a449c,d62697484a7e89c37526850144728091579774ea7bcd6da38c5c1ef712e0006c,男频,55S36aKR,e74d73d99251bb2b99c02896258d9fbcd9817488f6538674fda26534b0b450ac,3,498,2,0.004008016032,0.666666666667,0.004016064257
changdu-app,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""19\""]"",[""null""]]",552533e7a1a008f21e050eeaf9e1d41df0c36ef4caa988ea69a1c25a1ab3c485,都市,6YO95biC,d7eef7209e798c5878be3dd34695368fe31f9cc0f644ad9bda4525150a0a449c,f37d82f13d8a8dabb8a9bb40e1f76bb9ae078cd6e29d7793fb9a8561671a6ca9,女频,5aWz6aKR,d9867749ec31f19fe7bfa4a782791bb108a8c9bc80653d481d3f1110f260cebb,3,657,1,0.001517450683,0.333333333333,0.001522070015
changdu-app,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""19\""]"",[""null""]]",5d69a1ced4427303c97259f0494d1ebd307674bfd1b2dc94644228585e9f09b7,古代言情,5Y+k5Luj6KiA5oOF,37c0e6b415e5a4aee67705cf03a5938cf30b5f97b61ccaaeeb3b6e4dd9f91cb7,f37d82f13d8a8dabb8a9bb40e1f76bb9ae078cd6e29d7793fb9a8561671a6ca9,女频,5aWz6aKR,d9867749ec31f19fe7bfa4a782791bb108a8c9bc80653d481d3f1110f260cebb,164,657,164,0.249619482496,1,0.249619482496
changdu-app,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""19\""]"",[""null""]]",64f5056ee49f4e786324789f54adc9e5f2416e88c6df8cf721700e7950761707,穿越幻想,56m/6LaK5bm75oOz,008fe7c4307cc7b7c01a79d1ef7584e23ed3adc8b78b48952e07ad356d6ab4eb,d62697484a7e89c37526850144728091579774ea7bcd6da38c5c1ef712e0006c,男频,55S36aKR,e74d73d99251bb2b99c02896258d9fbcd9817488f6538674fda26534b0b450ac,13,498,3,0.005905511811,0.230769230769,0.006024096386
changdu-app,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""19\""]"",[""null""]]",64f5056ee49f4e786324789f54adc9e5f2416e88c6df8cf721700e7950761707,穿越幻想,56m/6LaK5bm75oOz,008fe7c4307cc7b7c01a79d1ef7584e23ed3adc8b78b48952e07ad356d6ab4eb,f37d82f13d8a8dabb8a9bb40e1f76bb9ae078cd6e29d7793fb9a8561671a6ca9,女频,5aWz6aKR,d9867749ec31f19fe7bfa4a782791bb108a8c9bc80653d481d3f1110f260cebb,13,657,10,0.015151515152,0.769230769231,0.015220700152
changdu-app,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""19\""]"",[""null""]]",796ddc29ddc65efd3d11bc6ea65365734e32cfd00dc9f774399bf12a3e55d244,历史军事,5Y6G5Y+y5Yab5LqL,a3152e1d1d1dfbff0f2ba22b2bed7af357ad569c9a881918001695587e76360d,d62697484a7e89c37526850144728091579774ea7bcd6da38c5c1ef712e0006c,男频,55S36aKR,e74d73d99251bb2b99c02896258d9fbcd9817488f6538674fda26534b0b450ac,13,498,13,0.026104417671,1,0.026104417671
changdu-app,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""19\""]"",[""null""]]",832f80882a81f4242fb18a40359db0d1dce62ab7ec86912e6f7d8020e7523753,幻想异能,5bm75oOz5byC6IO9,abc30d9be2f1f9acbb9569c4e2da1da8f93e2a0236e743653a649871e80b0c24,f37d82f13d8a8dabb8a9bb40e1f76bb9ae078cd6e29d7793fb9a8561671a6ca9,女频,5aWz6aKR,d9867749ec31f19fe7bfa4a782791bb108a8c9bc80653d481d3f1110f260cebb,7,657,7,0.010654490107,1,0.010654490107
changdu-app,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""19\""]"",[""null""]]",895b9a5cd9fd7c407a6e90211ccac1bf35cd5cde650248d5394e7099b345fd8d,科幻末世,56eR5bm75pyr5LiW,93a63d8bad7bed27a7049ffe1536209c342d4d30877565ec57a24c1350c08851,d62697484a7e89c37526850144728091579774ea7bcd6da38c5c1ef712e0006c,男频,55S36aKR,e74d73d99251bb2b99c02896258d9fbcd9817488f6538674fda26534b0b450ac,10,498,10,0.020080321285,1,0.020080321285
changdu-app,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""19\""]"",[""null""]]",92cdb52f0b9115a648cfaba2eed0449db0b938b2fe7a810ac30ee1b5a1ed7773,青春校园,6Z2S5pil5qCh5Zut,95f847c9fd25952ddb57dc9a892aa6214fce52b2db6cd7132de6469c3c937a90,f37d82f13d8a8dabb8a9bb40e1f76bb9ae078cd6e29d7793fb9a8561671a6ca9,女频,5aWz6aKR,d9867749ec31f19fe7bfa4a782791bb108a8c9bc80653d481d3f1110f260cebb,37,657,37,0.056316590563,1,0.056316590563
changdu-app,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""19\""]"",[""null""]]",93e1849847061a81dd606dd870fd8b5df90dc60a93fb0bebc71bc8494b839982,动漫世界,5Yqo5ryr5LiW55WM,5a7237a130e1cd08723f1c45ba18d82b53c19fde8ee5819f4ea21cd86e229d41,d62697484a7e89c37526850144728091579774ea7bcd6da38c5c1ef712e0006c,男频,55S36aKR,e74d73d99251bb2b99c02896258d9fbcd9817488f6538674fda26534b0b450ac,1,498,1,0.002008032129,1,0.002008032129
changdu-app,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""19\""]"",[""null""]]",acdb9b9d90257cc7c79aa507df834974ff179f10709f7d58ee74ee85410a1cee,军事战争,5Yab5LqL5oiY5LqJ,617a1ffc9e48cdc53d98608d576dce84697af9ef2de54bbb5a8d47c6654d0c68,d62697484a7e89c37526850144728091579774ea7bcd6da38c5c1ef712e0006c,男频,55S36aKR,e74d73d99251bb2b99c02896258d9fbcd9817488f6538674fda26534b0b450ac,2,498,2,0.004016064257,1,0.004016064257
changdu-app,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""19\""]"",[""null""]]",ce9d3adc8e1f5c26f65c205138d96c27e96925ae79f2f42878511f8cef6971c6,历史架空,5Y6G5Y+y5p6256m6,2535ca2d30ef745a02b5af6e1e3a6c2e0920a213a0d7bbd62f3a22c4f70ff55e,d62697484a7e89c37526850144728091579774ea7bcd6da38c5c1ef712e0006c,男频,55S36aKR,e74d73d99251bb2b99c02896258d9fbcd9817488f6538674fda26534b0b450ac,18,498,18,0.036144578313,1,0.036144578313
changdu-app,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""19\""]"",[""null""]]",d0be23ea7f84ec75d07aaab01fb54a79b9e6f7a095241317484ec87b350834bf,悬疑灵异,5oKs55aR54G15byC,4a1bfb83dcaeca6ba3a4b5059c71eddbf800438e3771a8857bbdfb433634efb7,d62697484a7e89c37526850144728091579774ea7bcd6da38c5c1ef712e0006c,男频,55S36aKR,e74d73d99251bb2b99c02896258d9fbcd9817488f6538674fda26534b0b450ac,68,498,68,0.136546184739,1,0.136546184739
changdu-app,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""19\""]"",[""null""]]",dfcbd3ef30629614e28b30afb75198c83393e3ab7dd49caa18e65f3dfdf822f0,仙侠情缘,5LuZ5L6g5oOF57yY,3e9fb6b88cb02cace96025679b044b68452981a9f8c96cb6160820ceee83e515,f37d82f13d8a8dabb8a9bb40e1f76bb9ae078cd6e29d7793fb9a8561671a6ca9,女频,5aWz6aKR,d9867749ec31f19fe7bfa4a782791bb108a8c9bc80653d481d3f1110f260cebb,2,657,2,0.00304414003,1,0.00304414003
changdu-app,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""19\""]"",[""null""]]",e246083244cda2aeea7eeb95f7b2a0842b69375182fef48de4d347757b4b2de1,灵异推理,54G15byC5o6o55CG,2fa491c4ba16ffca2a0247efddef3e185544d44b6a861ae12fa07e5f1bae02f8,f37d82f13d8a8dabb8a9bb40e1f76bb9ae078cd6e29d7793fb9a8561671a6ca9,女频,5aWz6aKR,d9867749ec31f19fe7bfa4a782791bb108a8c9bc80653d481d3f1110f260cebb,17,657,17,0.025875190259,1,0.025875190259
changdu-app,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""19\""]"",[""null""]]",f37d82f13d8a8dabb8a9bb40e1f76bb9ae078cd6e29d7793fb9a8561671a6ca9,女频,5aWz6aKR,d9867749ec31f19fe7bfa4a782791bb108a8c9bc80653d481d3f1110f260cebb,fd4e7be8bc852ab1b12b959877449a5c121ab7919293eb661cee0c7427887e1f,现代言情,546w5Luj6KiA5oOF,31b9acfb9e290d38c33706d4761e98f83b19e1ddbb1bb4a3eebdc55264605d56,657,111,111,0.168949771689,0.168949771689,1
changdu-app,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""20\""]"",[""null""]]",0207d6f9c3676a6f9864c67e3027f7d6062dd0395946cc2dda783718e560aecf,動漫世界,5YuV5ryr5LiW55WM,3e7e69d05fa4d77d34d5f80489a0cf394a37a0b0ff93d91a62bac611b7c16009,0cee435b1b571556f3b8afbec8f153679dfd1ab2157c9b6283460fd1e1727917,女频,5aWz6aKR,d9867749ec31f19fe7bfa4a782791bb108a8c9bc80653d481d3f1110f260cebb,7,724,1,0.001369863014,0.142857142857,0.00138121547
changdu-app,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""20\""]"",[""null""]]",0207d6f9c3676a6f9864c67e3027f7d6062dd0395946cc2dda783718e560aecf,動漫世界,5YuV5ryr5LiW55WM,3e7e69d05fa4d77d34d5f80489a0cf394a37a0b0ff93d91a62bac611b7c16009,452e8c2bded7bc22006d54d186b7ad538c0fbf0f4dd1c90822a6101fb26db45b,男频,55S36aKR,e74d73d99251bb2b99c02896258d9fbcd9817488f6538674fda26534b0b450ac,7,441,6,0.013574660633,0.857142857143,0.013605442177
changdu-app,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""20\""]"",[""null""]]",067d18fb5fbde47675a339a8f739cc6e3cdd392c019f6887426e36093384f2d5,軍事戰爭,6LuN5LqL5oiw54it,01f79c2f6f3f4725202082e8df646b39effa58d31477d17fde044bafb29a9674,452e8c2bded7bc22006d54d186b7ad538c0fbf0f4dd1c90822a6101fb26db45b,男频,55S36aKR,e74d73d99251bb2b99c02896258d9fbcd9817488f6538674fda26534b0b450ac,3,441,3,0.006802721088,1,0.006802721088
changdu-app,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""20\""]"",[""null""]]",0cee435b1b571556f3b8afbec8f153679dfd1ab2157c9b6283460fd1e1727917,女频,5aWz6aKR,d9867749ec31f19fe7bfa4a782791bb108a8c9bc80653d481d3f1110f260cebb,15431d11eea66e318eb8be96453a2ad1d96fceb53fa21d841d1c77d83961f209,靈異推理,6Z2I55Ww5o6o55CG,b4c643a360b1b032e862512b7746ee803198ae72ba2797b31972f1fd029df852,724,9,9,0.012430939227,0.012430939227,1
changdu-app,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""20\""]"",[""null""]]",0cee435b1b571556f3b8afbec8f153679dfd1ab2157c9b6283460fd1e1727917,女频,5aWz6aKR,d9867749ec31f19fe7bfa4a782791bb108a8c9bc80653d481d3f1110f260cebb,1cbbcde7fa1545e4bf057a1608bca6ec6ae0e162265dbf6157f8a6157ac9e590,總裁豪門,57i96KOB6LGq6ZaA,e54118e4bf5b38b874a642745f20d907e6ca212433d6ad6e2c5ca111a7ae907d,724,5,4,0.005517241379,0.005524861878,0.8
changdu-app,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""20\""]"",[""null""]]",0cee435b1b571556f3b8afbec8f153679dfd1ab2157c9b6283460fd1e1727917,女频,5aWz6aKR,d9867749ec31f19fe7bfa4a782791bb108a8c9bc80653d481d3f1110f260cebb,1e6e62e6b83d461d165c31bb52c58e6ea7684783cb3749cab3240e7a8e8d1237,都市,6YO95biC,d7eef7209e798c5878be3dd34695368fe31f9cc0f644ad9bda4525150a0a449c,724,6,1,0.001371742112,0.00138121547,0.166666666667
changdu-app,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""20\""]"",[""null""]]",0cee435b1b571556f3b8afbec8f153679dfd1ab2157c9b6283460fd1e1727917,女频,5aWz6aKR,d9867749ec31f19fe7bfa4a782791bb108a8c9bc80653d481d3f1110f260cebb,239af4107e04bc1f368683f82d7d4a1e78ff549af97cfc793b8f7783b6e77421,青春校園,6Z2S5pil5qCh5ZyS,dba300521370d0a3fd17b89dd5ef677bf102271461a704076a0f7ad84dc79314,724,66,63,0.086657496561,0.087016574586,0.954545454545
changdu-app,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""20\""]"",[""null""]]",0cee435b1b571556f3b8afbec8f153679dfd1ab2157c9b6283460fd1e1727917,女频,5aWz6aKR,d9867749ec31f19fe7bfa4a782791bb108a8c9bc80653d481d3f1110f260cebb,2849d244bbb9237fad179558823aaf80951893d0bede8f4bcf1fc631081097d6,古代言情,5Y+k5Luj6KiA5oOF,37c0e6b415e5a4aee67705cf03a5938cf30b5f97b61ccaaeeb3b6e4dd9f91cb7,724,143,140,0.19257221458,0.193370165746,0.979020979021
changdu-app,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""20\""]"",[""null""]]",0cee435b1b571556f3b8afbec8f153679dfd1ab2157c9b6283460fd1e1727917,女频,5aWz6aKR,d9867749ec31f19fe7bfa4a782791bb108a8c9bc80653d481d3f1110f260cebb,402e27717bed7a30d414c070dab99e6b12477c64cc9077b9da716edc9c2bdab5,婚戀言情,5ama5oiA6KiA5oOF,53e92c06a8214259c404d955536cf74e90adebb12f5616ef1ef6c191d07c605f,724,5,2,0.002751031637,0.002762430939,0.4
changdu-app,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""20\""]"",[""null""]]",0cee435b1b571556f3b8afbec8f153679dfd1ab2157c9b6283460fd1e1727917,女频,5aWz6aKR,d9867749ec31f19fe7bfa4a782791bb108a8c9bc80653d481d3f1110f260cebb,430a7921dd07537e834c138df5c034457fe831302f1d05ed2a2a048675323a12,魔幻情緣,6a2U5bm75oOF57ej,12d850ccaf71e2c7cb47a48bf28e69c178bc58661d4a9db86b24a01ee9599b8d,724,14,14,0.019337016575,0.019337016575,1
